"List Name","Internal Name","Title"
"IT PDA Position Papers","DocIcon","Type"
"IT PDA Position Papers","ServerUrl","Server Relative URL"
"IT PDA Position Papers","EncodedAbsUrl","Encoded Absolute URL"
"IT PDA Position Papers","BaseName","Name"
"IT PDA Position Papers","FileSizeDisplay","File Size"
"IT PDA Position Papers","MetaInfo","Property Bag"
"IT PDA Position Papers","_Level","Level"
"IT PDA Position Papers","_IsCurrentVersion","Is Current Version"
"IT PDA Position Papers","ItemChildCount","Item Child Count"
"IT PDA Position Papers","FolderChildCount","Folder Child Count"
"IT PDA Position Papers","Restricted","Restricted"
"IT PDA Position Papers","OriginatorId","Originator Id"
"IT PDA Position Papers","NoExecute","NoExecute"
"IT PDA Position Papers","ContentVersion","Content Version"
"IT PDA Position Papers","_ComplianceFlags","Label setting"
"IT PDA Position Papers","_ComplianceTag","Retention label"
"IT PDA Position Papers","_ComplianceTagWrittenTime","Retention label Applied"
"IT PDA Position Papers","_ComplianceTagUserId","Label applied by"
"IT PDA Position Papers","_IsRecord","Item is a Record"
"IT PDA Position Papers","BSN","BLOB Sequence Number"
"IT PDA Position Papers","_ListSchemaVersion","List Schema Version"
"IT PDA Position Papers","_Dirty","Dirty"
"IT PDA Position Papers","_Parsable","Parsable"
"IT PDA Position Papers","_StubFile","StubFile"
"IT PDA Position Papers","_HasEncryptedContent","HasEncryptedContent"
"IT PDA Position Papers","_HasUserDefinedProtection","HasUserDefinedProtection"
"IT PDA Position Papers","AccessPolicy","Access Policy"
"IT PDA Position Papers","_VirusStatus","VirusStatus"
"IT PDA Position Papers","_VirusVendorID","VirusVendorID"
"IT PDA Position Papers","_VirusInfo","VirusInfo"
"IT PDA Position Papers","_RansomwareAnomalyMetaInfo","RansomwareAnomalyMetaInfo"
"IT PDA Position Papers","_CommentFlags","Comment settings"
"IT PDA Position Papers","_CommentCount","Comment count"
"IT PDA Position Papers","_LikeCount","Like count"
"IT PDA Position Papers","_RmsTemplateId","Rights Management Template Id"
"IT PDA Position Papers","_IpLabelId","Sensitivity Label Id"
"IT PDA Position Papers","_DisplayName","Sensitivity"
"IT PDA Position Papers","_IpLabelAssignmentMethod","Sensitivity Label Assignment Method"
"IT PDA Position Papers","A2ODMountCount","A2OD Mount Count"
"IT PDA Position Papers","_ExpirationDate","Expiration Date"
"IT PDA Position Papers","_IpLabelHash","IpLabelHash"
"IT PDA Position Papers","_IpLabelPromotionCtagVersion","IpLabelPromotionCtagVersion"
"IT PDA Position Papers","_DraftOwnerId","Draft Owner Id"
"IT PDA Position Papers","_IpLabelMetaInfo","Sensitivity Label Metadata"
"IT PDA Position Papers","_AdditionalStreamSize","AdditionalStreamSize"
"IT PDA Position Papers","_StreamScenarioIds","StreamScenarioIds"
"IT PDA Position Papers","_FileArchiveStatus","Archive Status"
"IT PDA Position Papers","_ExtractedMetadata","Media file metadata"
"IT PDA Position Papers","MainLinkSettings","Main Link settings"
"IT PDA Position Papers","AppAuthor","App Created By"
"IT PDA Position Papers","AppEditor","App Modified By"
"IT PDA Position Papers","SMTotalSize","Total Size"
"IT PDA Position Papers","SMLastModifiedDate","Last Modified Date"
"IT PDA Position Papers","SMTotalFileStreamSize","Total File Stream Size"
"IT PDA Position Papers","SMTotalFileCount","Total File Count"
"IT PDA Position Papers","SelectTitle","Select"
"IT PDA Position Papers","SelectFilename","Select"
"IT PDA Position Papers","Edit","Edit"
"IT PDA Position Papers","owshiddenversion","owshiddenversion"
"IT PDA Position Papers","_UIVersion","UI Version"
"IT PDA Position Papers","_UIVersionString","Version"
"IT PDA Position Papers","InstanceID","Instance ID"
"IT PDA Position Papers","Order","Order"
"IT PDA Position Papers","GUID","GUID"
"IT PDA Position Papers","WorkflowVersion","Workflow Version"
"IT PDA Position Papers","WorkflowInstanceID","Workflow Instance ID"
"IT PDA Position Papers","ParentVersionString","Source Version (Converted Document)"
"IT PDA Position Papers","ParentLeafName","Source Name (Converted Document)"
"IT PDA Position Papers","DocConcurrencyNumber","Document Concurrency Number"
"IT PDA Position Papers","StreamHash","Document Stream Hash"
"IT Risk Management","ContentTypeId","Content Type ID"
"IT Risk Management","_ModerationComments","Approver Comments"
"IT Risk Management","FileLeafRef","Name"
"IT Risk Management","Modified_x0020_By","Document Modified By"
"IT Risk Management","Created_x0020_By","Document Created By"
"IT Risk Management","File_x0020_Type","File Type"
"IT Risk Management","HTML_x0020_File_x0020_Type","HTML File Type"
"IT Risk Management","_SourceUrl","Source URL"
"IT Risk Management","_SharedFileIndex","Shared File Index"
"IT Risk Management","Title","Title"
"IT Risk Management","TemplateUrl","Template Link"
"IT Risk Management","xd_ProgID","HTML File Link"
"IT Risk Management","xd_Signature","Is Signed"
"IT Risk Management","ComplianceAssetId","Compliance Asset Id"
"IT Risk Management","_ShortcutUrl","Shortcut URL"
"IT Risk Management","_ShortcutSiteId","Shortcut Site Id"
"IT Risk Management","_ShortcutWebId","Shortcut Web Id"
"IT Risk Management","_ShortcutUniqueId","Shortcut Unique Id"
"IT Risk Management","_ExtendedDescription","Description"
"IT Risk Management","TriggerFlowInfo","Trigger Flow Info"
"IT Risk Management","MediaServiceMetadata","MediaServiceMetadata"
"IT Risk Management","MediaServiceFastMetadata","MediaServiceFastMetadata"
"IT Risk Management","_ColorHex","Color"
"IT Risk Management","_ColorTag","Color Tag"
"IT Risk Management","_Emoji","Emoji"
"IT Risk Management","MediaServiceObjectDetectorVersions","MediaServiceObjectDetectorVersions"
"IT Risk Management","_EffectiveIpLabelDisplayName","Effective Sensitivity"
"IT Risk Management","MediaGeneratedMetadata","Media Generated Metadata"
"IT Risk Management","MediaUserMetadata","Media User Metadata"
"IT Risk Management","MediaServiceSearchProperties","MediaServiceSearchProperties"
"IT Risk Management","ExtractedMetadataComputed","Media file metadata"
"IT Risk Management","ID","ID"
"IT Risk Management","ContentType","Content Type"
"IT Risk Management","Created","Created"
"IT Risk Management","Author","Created By"
"IT Risk Management","Modified","Modified"
"IT Risk Management","Editor","Modified By"
"IT Risk Management","_HasCopyDestinations","Has Copy Destinations"
"IT Risk Management","_CopySource","Copy Source"
"IT Risk Management","_ModerationStatus","Approval Status"
"IT Risk Management","FileRef","URL Path"
"IT Risk Management","FileDirRef","Path"
"IT Risk Management","Last_x0020_Modified","Modified"
"IT Risk Management","Created_x0020_Date","Created"
"IT Risk Management","File_x0020_Size","File Size"
"IT Risk Management","FSObjType","Item Type"
"IT Risk Management","SortBehavior","Sort Type"
"IT Risk Management","PermMask","Effective Permissions Mask"
"IT Risk Management","PrincipalCount","Principal Count"
"IT Risk Management","CheckedOutUserId","ID of the User who has the item Checked Out"
"IT Risk Management","IsCheckedoutToLocal","Is Checked out to local"
"IT Risk Management","CheckoutUser","Checked Out To"
"IT Risk Management","UniqueId","Unique Id"
"IT Risk Management","ParentUniqueId","Document Parent Identifier"
"IT Risk Management","SyncClientId","Client Id"
"IT Risk Management","ProgId","ProgId"
"IT Risk Management","ScopeId","ScopeId"
"IT Risk Management","VirusStatus","Virus Status"
"IT Risk Management","CheckedOutTitle","Checked Out To"
"IT Risk Management","_CheckinComment","Check In Comment"
"IT Risk Management","LinkCheckedOutTitle","Checked Out To"
"IT Risk Management","_EditMenuTableStart","Edit Menu Table Start"
"IT Risk Management","_EditMenuTableStart2","Edit Menu Table Start"
"IT Risk Management","_EditMenuTableEnd","Edit Menu Table End"
"IT Risk Management","LinkFilenameNoMenu","Name"
"IT Risk Management","LinkFilename","Name"
"IT Risk Management","LinkFilename2","Name"
"IT Risk Management","DocIcon","Type"
"IT Risk Management","ServerUrl","Server Relative URL"
"IT Risk Management","EncodedAbsUrl","Encoded Absolute URL"
"IT Risk Management","BaseName","Name"
"IT Risk Management","FileSizeDisplay","File Size"
"IT Risk Management","MetaInfo","Property Bag"
"IT Risk Management","_Level","Level"
"IT Risk Management","_IsCurrentVersion","Is Current Version"
"IT Risk Management","ItemChildCount","Item Child Count"
"IT Risk Management","FolderChildCount","Folder Child Count"
"IT Risk Management","Restricted","Restricted"
"IT Risk Management","OriginatorId","Originator Id"
"IT Risk Management","NoExecute","NoExecute"
"IT Risk Management","ContentVersion","Content Version"
"IT Risk Management","_ComplianceFlags","Label setting"
"IT Risk Management","_ComplianceTag","Retention label"
"IT Risk Management","_ComplianceTagWrittenTime","Retention label Applied"
"IT Risk Management","_ComplianceTagUserId","Label applied by"
"IT Risk Management","_IsRecord","Item is a Record"
"IT Risk Management","BSN","BLOB Sequence Number"
"IT Risk Management","_ListSchemaVersion","List Schema Version"
"IT Risk Management","_Dirty","Dirty"
"IT Risk Management","_Parsable","Parsable"
"IT Risk Management","_StubFile","StubFile"
"IT Risk Management","_HasEncryptedContent","HasEncryptedContent"
"IT Risk Management","_HasUserDefinedProtection","HasUserDefinedProtection"
"IT Risk Management","AccessPolicy","Access Policy"
"IT Risk Management","_VirusStatus","VirusStatus"
"IT Risk Management","_VirusVendorID","VirusVendorID"
"IT Risk Management","_VirusInfo","VirusInfo"
"IT Risk Management","_RansomwareAnomalyMetaInfo","RansomwareAnomalyMetaInfo"
"IT Risk Management","_CommentFlags","Comment settings"
"IT Risk Management","_CommentCount","Comment count"
"IT Risk Management","_LikeCount","Like count"
"IT Risk Management","_RmsTemplateId","Rights Management Template Id"
"IT Risk Management","_IpLabelId","Sensitivity Label Id"
"IT Risk Management","_DisplayName","Sensitivity"
"IT Risk Management","_IpLabelAssignmentMethod","Sensitivity Label Assignment Method"
"IT Risk Management","A2ODMountCount","A2OD Mount Count"
"IT Risk Management","_ExpirationDate","Expiration Date"
"IT Risk Management","_IpLabelHash","IpLabelHash"
"IT Risk Management","_IpLabelPromotionCtagVersion","IpLabelPromotionCtagVersion"
"IT Risk Management","_DraftOwnerId","Draft Owner Id"
"IT Risk Management","_IpLabelMetaInfo","Sensitivity Label Metadata"
"IT Risk Management","_AdditionalStreamSize","AdditionalStreamSize"
"IT Risk Management","_StreamScenarioIds","StreamScenarioIds"
"IT Risk Management","_FileArchiveStatus","Archive Status"
"IT Risk Management","_ExtractedMetadata","Media file metadata"
"IT Risk Management","MainLinkSettings","Main Link settings"
"IT Risk Management","AppAuthor","App Created By"
"IT Risk Management","AppEditor","App Modified By"
"IT Risk Management","SMTotalSize","Total Size"
"IT Risk Management","SMLastModifiedDate","Last Modified Date"
"IT Risk Management","SMTotalFileStreamSize","Total File Stream Size"
"IT Risk Management","SMTotalFileCount","Total File Count"
"IT Risk Management","SelectTitle","Select"
"IT Risk Management","SelectFilename","Select"
"IT Risk Management","Edit","Edit"
"IT Risk Management","owshiddenversion","owshiddenversion"
"IT Risk Management","_UIVersion","UI Version"
"IT Risk Management","_UIVersionString","Version"
"IT Risk Management","InstanceID","Instance ID"
"IT Risk Management","Order","Order"
"IT Risk Management","GUID","GUID"
"IT Risk Management","WorkflowVersion","Workflow Version"
"IT Risk Management","WorkflowInstanceID","Workflow Instance ID"
"IT Risk Management","ParentVersionString","Source Version (Converted Document)"
"IT Risk Management","ParentLeafName","Source Name (Converted Document)"
"IT Risk Management","DocConcurrencyNumber","Document Concurrency Number"
"IT Risk Management","StreamHash","Document Stream Hash"
"IT Risk Management","Combine","Merge"
"IT Risk Management","RepairDocument","Relink"
"IT Risk Management","PolicyDisabledUICapabilities","Actions Disabled by Policy"
"IT Service Management Workspace","ContentTypeId","Content Type ID"
"IT Service Management Workspace","_ModerationComments","Approver Comments"
"IT Service Management Workspace","FileLeafRef","Name"
"IT Service Management Workspace","Modified_x0020_By","Document Modified By"
"IT Service Management Workspace","Created_x0020_By","Document Created By"
"IT Service Management Workspace","File_x0020_Type","File Type"
"IT Service Management Workspace","HTML_x0020_File_x0020_Type","HTML File Type"
"IT Service Management Workspace","_SourceUrl","Source URL"
"IT Service Management Workspace","_SharedFileIndex","Shared File Index"
"IT Service Management Workspace","ComplianceAssetId","Compliance Asset Id"
"IT Service Management Workspace","Title","Title"
"IT Service Management Workspace","TemplateUrl","Template Link"
"IT Service Management Workspace","xd_ProgID","HTML File Link"
"IT Service Management Workspace","xd_Signature","Is Signed"
"IT Service Management Workspace","_ShortcutUrl","Shortcut URL"
"IT Service Management Workspace","_ShortcutSiteId","Shortcut Site Id"
"IT Service Management Workspace","_ShortcutWebId","Shortcut Web Id"
"IT Service Management Workspace","_ShortcutUniqueId","Shortcut Unique Id"
"IT Service Management Workspace","_ExtendedDescription","Description"
"IT Service Management Workspace","TriggerFlowInfo","Trigger Flow Info"
"IT Service Management Workspace","MediaServiceMetadata","MediaServiceMetadata"
"IT Service Management Workspace","MediaServiceFastMetadata","MediaServiceFastMetadata"
"IT Service Management Workspace","_ColorHex","Color"
"IT Service Management Workspace","_ColorTag","Color Tag"
"IT Service Management Workspace","_Emoji","Emoji"
"IT Service Management Workspace","MediaServiceObjectDetectorVersions","MediaServiceObjectDetectorVersions"
"IT Service Management Workspace","_EffectiveIpLabelDisplayName","Effective Sensitivity"
"IT Service Management Workspace","MediaGeneratedMetadata","Media Generated Metadata"
"IT Service Management Workspace","MediaUserMetadata","Media User Metadata"
"IT Service Management Workspace","MediaServiceSearchProperties","MediaServiceSearchProperties"
"IT Service Management Workspace","ExtractedMetadataComputed","Media file metadata"
"IT Service Management Workspace","ID","ID"
"IT Service Management Workspace","ContentType","Content Type"
"IT Service Management Workspace","Created","Created"
"IT Service Management Workspace","Author","Created By"
"IT Service Management Workspace","Modified","Modified"
"IT Service Management Workspace","Editor","Modified By"
"IT Service Management Workspace","_HasCopyDestinations","Has Copy Destinations"
"IT Service Management Workspace","_CopySource","Copy Source"
"IT Service Management Workspace","_ModerationStatus","Approval Status"
"IT Service Management Workspace","FileRef","URL Path"
"IT Service Management Workspace","FileDirRef","Path"
"IT Service Management Workspace","Last_x0020_Modified","Modified"
"IT Service Management Workspace","Created_x0020_Date","Created"
"IT Service Management Workspace","File_x0020_Size","File Size"
"IT Service Management Workspace","FSObjType","Item Type"
"IT Service Management Workspace","SortBehavior","Sort Type"
"IT Service Management Workspace","PermMask","Effective Permissions Mask"
"IT Service Management Workspace","PrincipalCount","Principal Count"
"IT Service Management Workspace","CheckedOutUserId","ID of the User who has the item Checked Out"
"IT Service Management Workspace","IsCheckedoutToLocal","Is Checked out to local"
"IT Service Management Workspace","CheckoutUser","Checked Out To"
"IT Service Management Workspace","UniqueId","Unique Id"
"IT Service Management Workspace","ParentUniqueId","Document Parent Identifier"
"IT Service Management Workspace","SyncClientId","Client Id"
"IT Service Management Workspace","ProgId","ProgId"
"IT Service Management Workspace","ScopeId","ScopeId"
"IT Service Management Workspace","VirusStatus","Virus Status"
"IT Service Management Workspace","CheckedOutTitle","Checked Out To"
"IT Service Management Workspace","_CheckinComment","Check In Comment"
"IT Service Management Workspace","LinkCheckedOutTitle","Checked Out To"
"IT Service Management Workspace","_EditMenuTableStart","Edit Menu Table Start"
"IT Service Management Workspace","_EditMenuTableStart2","Edit Menu Table Start"
"IT Service Management Workspace","_EditMenuTableEnd","Edit Menu Table End"
"IT Service Management Workspace","LinkFilenameNoMenu","Name"
"IT Service Management Workspace","LinkFilename","Name"
"IT Service Management Workspace","LinkFilename2","Name"
"IT Service Management Workspace","DocIcon","Type"
"IT Service Management Workspace","ServerUrl","Server Relative URL"
"IT Service Management Workspace","EncodedAbsUrl","Encoded Absolute URL"
"IT Service Management Workspace","BaseName","Name"
"IT Service Management Workspace","FileSizeDisplay","File Size"
"IT Service Management Workspace","MetaInfo","Property Bag"
"IT Service Management Workspace","_Level","Level"
"IT Service Management Workspace","_IsCurrentVersion","Is Current Version"
"IT Service Management Workspace","ItemChildCount","Item Child Count"
"IT Service Management Workspace","FolderChildCount","Folder Child Count"
"IT Service Management Workspace","Restricted","Restricted"
"IT Service Management Workspace","OriginatorId","Originator Id"
"IT Service Management Workspace","NoExecute","NoExecute"
"IT Service Management Workspace","ContentVersion","Content Version"
"IT Service Management Workspace","_ComplianceFlags","Label setting"
"IT Service Management Workspace","_ComplianceTag","Retention label"
"IT Service Management Workspace","_ComplianceTagWrittenTime","Retention label Applied"
"IT Service Management Workspace","_ComplianceTagUserId","Label applied by"
"IT Service Management Workspace","_IsRecord","Item is a Record"
"IT Service Management Workspace","BSN","BLOB Sequence Number"
"IT Service Management Workspace","_ListSchemaVersion","List Schema Version"
"IT Service Management Workspace","_Dirty","Dirty"
"IT Service Management Workspace","_Parsable","Parsable"
"IT Service Management Workspace","_StubFile","StubFile"
"IT Service Management Workspace","_HasEncryptedContent","HasEncryptedContent"
"IT Service Management Workspace","_HasUserDefinedProtection","HasUserDefinedProtection"
"IT Service Management Workspace","AccessPolicy","Access Policy"
"IT Service Management Workspace","_VirusStatus","VirusStatus"
"IT Service Management Workspace","_VirusVendorID","VirusVendorID"
"IT Service Management Workspace","_VirusInfo","VirusInfo"
"IT Service Management Workspace","_RansomwareAnomalyMetaInfo","RansomwareAnomalyMetaInfo"
"IT Service Management Workspace","_CommentFlags","Comment settings"
"IT Service Management Workspace","_CommentCount","Comment count"
"IT Service Management Workspace","_LikeCount","Like count"
"IT Service Management Workspace","_RmsTemplateId","Rights Management Template Id"
"IT Service Management Workspace","_IpLabelId","Sensitivity Label Id"
"IT Service Management Workspace","_DisplayName","Sensitivity"
"IT Service Management Workspace","_IpLabelAssignmentMethod","Sensitivity Label Assignment Method"
"IT Service Management Workspace","A2ODMountCount","A2OD Mount Count"
"IT Service Management Workspace","_ExpirationDate","Expiration Date"
"IT Service Management Workspace","_IpLabelHash","IpLabelHash"
"IT Service Management Workspace","_IpLabelPromotionCtagVersion","IpLabelPromotionCtagVersion"
"IT Service Management Workspace","_DraftOwnerId","Draft Owner Id"
"IT Service Management Workspace","_IpLabelMetaInfo","Sensitivity Label Metadata"
"IT Service Management Workspace","_AdditionalStreamSize","AdditionalStreamSize"
"IT Service Management Workspace","_StreamScenarioIds","StreamScenarioIds"
"IT Service Management Workspace","_FileArchiveStatus","Archive Status"
"IT Service Management Workspace","_ExtractedMetadata","Media file metadata"
"IT Service Management Workspace","MainLinkSettings","Main Link settings"
"IT Service Management Workspace","AppAuthor","App Created By"
"IT Service Management Workspace","AppEditor","App Modified By"
"IT Service Management Workspace","SMTotalSize","Total Size"
"IT Service Management Workspace","SMLastModifiedDate","Last Modified Date"
"IT Service Management Workspace","SMTotalFileStreamSize","Total File Stream Size"
"IT Service Management Workspace","SMTotalFileCount","Total File Count"
"IT Service Management Workspace","SelectTitle","Select"
"IT Service Management Workspace","SelectFilename","Select"
"IT Service Management Workspace","Edit","Edit"
"IT Service Management Workspace","owshiddenversion","owshiddenversion"
"IT Service Management Workspace","_UIVersion","UI Version"
"IT Service Management Workspace","_UIVersionString","Version"
"IT Service Management Workspace","InstanceID","Instance ID"
"IT Service Management Workspace","Order","Order"
"IT Service Management Workspace","GUID","GUID"
"IT Service Management Workspace","WorkflowVersion","Workflow Version"
"IT Service Management Workspace","WorkflowInstanceID","Workflow Instance ID"
"IT Service Management Workspace","ParentVersionString","Source Version (Converted Document)"
"IT Service Management Workspace","ParentLeafName","Source Name (Converted Document)"
"IT Service Management Workspace","DocConcurrencyNumber","Document Concurrency Number"
"IT Service Management Workspace","StreamHash","Document Stream Hash"
"IT Service Management Workspace","Combine","Merge"
"IT Service Management Workspace","RepairDocument","Relink"
"IT Service Management Workspace","PolicyDisabledUICapabilities","Actions Disabled by Policy"
"IT Strategy and Architecture Community Workspace","ContentTypeId","Content Type ID"
"IT Strategy and Architecture Community Workspace","_ModerationComments","Approver Comments"
"IT Strategy and Architecture Community Workspace","FileLeafRef","Name"
"IT Strategy and Architecture Community Workspace","Modified_x0020_By","Document Modified By"
"IT Strategy and Architecture Community Workspace","Created_x0020_By","Document Created By"
"IT Strategy and Architecture Community Workspace","File_x0020_Type","File Type"
"IT Strategy and Architecture Community Workspace","HTML_x0020_File_x0020_Type","HTML File Type"
"IT Strategy and Architecture Community Workspace","_SourceUrl","Source URL"
"IT Strategy and Architecture Community Workspace","_SharedFileIndex","Shared File Index"
"IT Strategy and Architecture Community Workspace","ComplianceAssetId","Compliance Asset Id"
"IT Strategy and Architecture Community Workspace","Title","Title"
"IT Strategy and Architecture Community Workspace","TemplateUrl","Template Link"
"IT Strategy and Architecture Community Workspace","xd_ProgID","HTML File Link"
"IT Strategy and Architecture Community Workspace","xd_Signature","Is Signed"
"IT Strategy and Architecture Community Workspace","_ShortcutUrl","Shortcut URL"
"IT Strategy and Architecture Community Workspace","_ShortcutSiteId","Shortcut Site Id"
"IT Strategy and Architecture Community Workspace","_ShortcutWebId","Shortcut Web Id"
"IT Strategy and Architecture Community Workspace","_ShortcutUniqueId","Shortcut Unique Id"
"IT Strategy and Architecture Community Workspace","_ExtendedDescription","Description"
"IT Strategy and Architecture Community Workspace","TriggerFlowInfo","Trigger Flow Info"
"IT Strategy and Architecture Community Workspace","MediaServiceMetadata","MediaServiceMetadata"
"IT Strategy and Architecture Community Workspace","MediaServiceFastMetadata","MediaServiceFastMetadata"
"IT Strategy and Architecture Community Workspace","_ColorHex","Color"
"IT Strategy and Architecture Community Workspace","_ColorTag","Color Tag"
"IT Strategy and Architecture Community Workspace","_Emoji","Emoji"
"IT Strategy and Architecture Community Workspace","MediaServiceObjectDetectorVersions","MediaServiceObjectDetectorVersions"
"IT Strategy and Architecture Community Workspace","_EffectiveIpLabelDisplayName","Effective Sensitivity"
"IT Strategy and Architecture Community Workspace","MediaGeneratedMetadata","Media Generated Metadata"
"IT Strategy and Architecture Community Workspace","MediaUserMetadata","Media User Metadata"
"IT Strategy and Architecture Community Workspace","MediaServiceSearchProperties","MediaServiceSearchProperties"
"IT Strategy and Architecture Community Workspace","ExtractedMetadataComputed","Media file metadata"
"IT Strategy and Architecture Community Workspace","ID","ID"
"IT Strategy and Architecture Community Workspace","ContentType","Content Type"
"IT Strategy and Architecture Community Workspace","Created","Created"
"IT Strategy and Architecture Community Workspace","Author","Created By"
"IT Strategy and Architecture Community Workspace","Modified","Modified"
"IT Strategy and Architecture Community Workspace","Editor","Modified By"
"IT Strategy and Architecture Community Workspace","_HasCopyDestinations","Has Copy Destinations"
"IT Strategy and Architecture Community Workspace","_CopySource","Copy Source"
"IT Strategy and Architecture Community Workspace","_ModerationStatus","Approval Status"
"IT Strategy and Architecture Community Workspace","FileRef","URL Path"
"IT Strategy and Architecture Community Workspace","FileDirRef","Path"
"IT Strategy and Architecture Community Workspace","Last_x0020_Modified","Modified"
"IT Strategy and Architecture Community Workspace","Created_x0020_Date","Created"
"IT Strategy and Architecture Community Workspace","File_x0020_Size","File Size"
"IT Strategy and Architecture Community Workspace","FSObjType","Item Type"
"IT Strategy and Architecture Community Workspace","SortBehavior","Sort Type"
"IT Strategy and Architecture Community Workspace","PermMask","Effective Permissions Mask"
"IT Strategy and Architecture Community Workspace","PrincipalCount","Principal Count"
"IT Strategy and Architecture Community Workspace","CheckedOutUserId","ID of the User who has the item Checked Out"
"IT Strategy and Architecture Community Workspace","IsCheckedoutToLocal","Is Checked out to local"
"IT Strategy and Architecture Community Workspace","CheckoutUser","Checked Out To"
"IT Strategy and Architecture Community Workspace","UniqueId","Unique Id"
"IT Strategy and Architecture Community Workspace","ParentUniqueId","Document Parent Identifier"
"IT Strategy and Architecture Community Workspace","SyncClientId","Client Id"
"IT Strategy and Architecture Community Workspace","ProgId","ProgId"
"IT Strategy and Architecture Community Workspace","ScopeId","ScopeId"
"IT Strategy and Architecture Community Workspace","VirusStatus","Virus Status"
"IT Strategy and Architecture Community Workspace","CheckedOutTitle","Checked Out To"
"IT Strategy and Architecture Community Workspace","_CheckinComment","Check In Comment"
"IT Strategy and Architecture Community Workspace","LinkCheckedOutTitle","Checked Out To"
"IT Strategy and Architecture Community Workspace","_EditMenuTableStart","Edit Menu Table Start"
"IT Strategy and Architecture Community Workspace","_EditMenuTableStart2","Edit Menu Table Start"
"IT Strategy and Architecture Community Workspace","_EditMenuTableEnd","Edit Menu Table End"
"IT Strategy and Architecture Community Workspace","LinkFilenameNoMenu","Name"
"IT Strategy and Architecture Community Workspace","LinkFilename","Name"
"IT Strategy and Architecture Community Workspace","LinkFilename2","Name"
"IT Strategy and Architecture Community Workspace","DocIcon","Type"
"IT Strategy and Architecture Community Workspace","ServerUrl","Server Relative URL"
"IT Strategy and Architecture Community Workspace","EncodedAbsUrl","Encoded Absolute URL"
"IT Strategy and Architecture Community Workspace","BaseName","Name"
"IT Strategy and Architecture Community Workspace","FileSizeDisplay","File Size"
"IT Strategy and Architecture Community Workspace","MetaInfo","Property Bag"
"IT Strategy and Architecture Community Workspace","_Level","Level"
"IT Strategy and Architecture Community Workspace","_IsCurrentVersion","Is Current Version"
"IT Strategy and Architecture Community Workspace","ItemChildCount","Item Child Count"
"IT Strategy and Architecture Community Workspace","FolderChildCount","Folder Child Count"
"IT Strategy and Architecture Community Workspace","Restricted","Restricted"
"IT Strategy and Architecture Community Workspace","OriginatorId","Originator Id"
"IT Strategy and Architecture Community Workspace","NoExecute","NoExecute"
"IT Strategy and Architecture Community Workspace","ContentVersion","Content Version"
"IT Strategy and Architecture Community Workspace","_ComplianceFlags","Label setting"
"IT Strategy and Architecture Community Workspace","_ComplianceTag","Retention label"
"IT Strategy and Architecture Community Workspace","_ComplianceTagWrittenTime","Retention label Applied"
"IT Strategy and Architecture Community Workspace","_ComplianceTagUserId","Label applied by"
"IT Strategy and Architecture Community Workspace","_IsRecord","Item is a Record"
"IT Strategy and Architecture Community Workspace","BSN","BLOB Sequence Number"
"IT Strategy and Architecture Community Workspace","_ListSchemaVersion","List Schema Version"
"IT Strategy and Architecture Community Workspace","_Dirty","Dirty"
"IT Strategy and Architecture Community Workspace","_Parsable","Parsable"
"IT Strategy and Architecture Community Workspace","_StubFile","StubFile"
"IT Strategy and Architecture Community Workspace","_HasEncryptedContent","HasEncryptedContent"
"IT Strategy and Architecture Community Workspace","_HasUserDefinedProtection","HasUserDefinedProtection"
"IT Strategy and Architecture Community Workspace","AccessPolicy","Access Policy"
"IT Strategy and Architecture Community Workspace","_VirusStatus","VirusStatus"
"IT Strategy and Architecture Community Workspace","_VirusVendorID","VirusVendorID"
"IT Strategy and Architecture Community Workspace","_VirusInfo","VirusInfo"
"IT Strategy and Architecture Community Workspace","_RansomwareAnomalyMetaInfo","RansomwareAnomalyMetaInfo"
"IT Strategy and Architecture Community Workspace","_CommentFlags","Comment settings"
"IT Strategy and Architecture Community Workspace","_CommentCount","Comment count"
"IT Strategy and Architecture Community Workspace","_LikeCount","Like count"
"IT Strategy and Architecture Community Workspace","_RmsTemplateId","Rights Management Template Id"
"IT Strategy and Architecture Community Workspace","_IpLabelId","Sensitivity Label Id"
"IT Strategy and Architecture Community Workspace","_DisplayName","Sensitivity"
"IT Strategy and Architecture Community Workspace","_IpLabelAssignmentMethod","Sensitivity Label Assignment Method"
"IT Strategy and Architecture Community Workspace","A2ODMountCount","A2OD Mount Count"
"IT Strategy and Architecture Community Workspace","_ExpirationDate","Expiration Date"
"IT Strategy and Architecture Community Workspace","_IpLabelHash","IpLabelHash"
"IT Strategy and Architecture Community Workspace","_IpLabelPromotionCtagVersion","IpLabelPromotionCtagVersion"
"IT Strategy and Architecture Community Workspace","_DraftOwnerId","Draft Owner Id"
"IT Strategy and Architecture Community Workspace","_IpLabelMetaInfo","Sensitivity Label Metadata"
"IT Strategy and Architecture Community Workspace","_AdditionalStreamSize","AdditionalStreamSize"
"IT Strategy and Architecture Community Workspace","_StreamScenarioIds","StreamScenarioIds"
"IT Strategy and Architecture Community Workspace","_FileArchiveStatus","Archive Status"
"IT Strategy and Architecture Community Workspace","_ExtractedMetadata","Media file metadata"
"IT Strategy and Architecture Community Workspace","MainLinkSettings","Main Link settings"
"IT Strategy and Architecture Community Workspace","AppAuthor","App Created By"
"IT Strategy and Architecture Community Workspace","AppEditor","App Modified By"
